table,start_date,end_date,start_era,end_era,dynasty,location,sex,gol,ool,bbh,mb,biaurb,bizygb,bnl,bal,nah,nh,nw,fai,ga,po,cc
10,-3500,-2780,BC,BC,Sixth to Twelfth Dynasties,Denderah,Male,173,170,127,134,116,122,96,89,62,51,22,93,76,A B,1250
10,-3500,-2780,BC,BC,Sixth to Twelfth Dynasties,Denderah,Male,185,185,133,130,107,116,99,92,71.5,48,26,93,73,A,1360
10,-3500,-2780,BC,BC,Sixth to Twelfth Dynasties,Denderah,Male,191,190,139,145,116,127,102,95,71.5,47,25,93,74,A B,1640
10,-3500,-2780,BC,BC,Sixth to Twelfth Dynasties,Denderah,Male,201.5,200.5,132,145,118,123,106,97,72,54,25,92,76,A,1635
10,-3500,-2780,BC,BC,Sixth to Twelfth Dynasties,Denderah,Male,197,192.5,138,140,121,136,105,98,72,50,30,93,74,A B,1620
10,-3500,-2780,BC,BC,Sixth to Twelfth Dynasties,Denderah,Male,179,178,127,127,112,121,97,92,66,49,26,95,74,B,1230
10,-3500,-2780,BC,BC,Sixth to Twelfth Dynasties,Denderah,Male,177,175,120,138.5,112,125,98,101,72.5,53,25,103,66,E,1250
10,-3500,-2780,BC,BC,Sixth to Twelfth Dynasties,Denderah,Male,183,182,123,132,112,123,95,91,67.5,49.5,24,96,71.5,B,1265
10,-3500,-2780,BC,BC,Sixth to Twelfth Dynasties,Denderah,Male,177,175.5,142,138,112,120,103,96,65.5,53,25,93,76.5,B,1475
10,-3500,-2780,BC,BC,Sixth to Twelfth Dynasties,Denderah,Male,188,187,138,133,113,124,102,92,67,51,24,90,78,A,1465
10,-3500,-2780,BC,BC,Sixth to Twelfth Dynasties,Denderah,Male,176,174,138.5,131.5,112,119,97,94,70,46,23,97,70.5,B C,1350
10,-3500,-2780,BC,BC,Sixth to Twelfth Dynasties,Denderah,Male,190.5,187,135,127,114.5,127,106,97,76,56,26,92,74,A,1385
10,-3500,-2780,BC,BC,Sixth to Twelfth Dynasties,Denderah,Male,192,189,139.5,139,125,135,104,99,67,50.5,28,95,74.5,B C,1580
10,-3500,-2780,BC,BC,Sixth to Twelfth Dynasties,Denderah,Male,186,183,138,141,122,131,99,91,71,52,26,92,74,A,1540
10,-3500,-2780,BC,BC,Sixth to Twelfth Dynasties,Denderah,Male,191,189,137.5,139,109,124,103,97,68.5,53,22,94,74.5,A B,1550
10,-3500,-2780,BC,BC,Sixth to Twelfth Dynasties,Denderah,Male,181,177,140,133,110,123,104,96,76,55,27,92,73.5,- A,1430
10,-3500,-2780,BC,BC,Sixth to Twelfth Dynasties,Denderah,Male,190,186,137,136,119,131,104,92,75,55.5,26,88,76,- A,1510
10,-3500,-2780,BC,BC,Sixth to Twelfth Dynasties,Denderah,Male,183,181,131,124,110.5,120,99,93,67,45,25,94,74,A B,1260
10,-3500,-2780,BC,BC,Sixth to Twelfth Dynasties,Denderah,Male,181,180,139.5,140,113,124,98,93,67.5,53,26,95,65.5,- A,1500
10,-3500,-2780,BC,BC,Sixth to Twelfth Dynasties,Denderah,Male,185,184,139,139,115,124,104,103,64.5,47,27,99,72.5,D E,1520
10,-3500,-2780,BC,BC,Sixth to Twelfth Dynasties,Denderah,Male,184,183,137,138,116,130,104,101,73,52,26.5,97,71,B C,1480
10,-3500,-2780,BC,BC,Sixth to Twelfth Dynasties,Denderah,Male,183,183,131,132,111,121,100,96,68,51,26,96,72.5,B C,1350
10,-3500,-2780,BC,BC,Sixth to Twelfth Dynasties,Denderah,Male,175,174,127,130,109,116,90,86,67,52.5,24,96,70.5,B,1230
10,-3500,-2780,BC,BC,Sixth to Twelfth Dynasties,Denderah,Male,179,176,132,128,113,125,105,96,70,51.5,21,91,76.5,A,1285
10,-3500,-2780,BC,BC,Sixth to Twelfth Dynasties,Denderah,Male,180,177,129.5,130,115,128.5,103,94,70,49,27,91,76,,1285
10,-3500,-2780,BC,BC,Sixth to Twelfth Dynasties,Denderah,Male,184,183,,131,109,117,102,95,74,51.5,26,93,73,A,1345
10,-3500,-2780,BC,BC,Sixth to Twelfth Dynasties,Denderah,Male,181,177,141,125,110,121,101,94,65,48,26,93,76,,1360
10,-3500,-2780,BC,BC,Sixth to Twelfth Dynasties,Denderah,Male,183,181,141,136,108,,100,98,68,49,23,98,71,C,1495
10,-3500,-2780,BC,BC,Sixth to Twelfth Dynasties,Denderah,Male,193,190,141,137,120,131,109,106,77,55,29,97,71,B C,1585
10,-3500,-2780,BC,BC,Sixth to Twelfth Dynasties,Denderah,Male,174,172,135,133.5,112,,95,91,68,46,26,96,71,B,1330
10,-3500,-2780,BC,BC,Sixth to Twelfth Dynasties,Denderah,Male,180,176,125,138,115,124,94,92,70,49,25,98,69,B C,1320
10,-3500,-2780,BC,BC,Sixth to Twelfth Dynasties,Denderah,Male,186,184,136,134.5,118,128,100,96,75,55,28,96,70,A B,1440
10,-3500,-2780,BC,BC,Sixth to Twelfth Dynasties,Denderah,Male,184,183,142,134,120,130,102,106,72,51,28,104,66.5,E,1490
10,-3500,-2780,BC,BC,Sixth to Twelfth Dynasties,Denderah,Male,182,181,138,140,109,119,100,96,71,49,26,96,71,E,1495
10,-3500,-2780,BC,BC,Sixth to Twelfth Dynasties,Denderah,Male,178,177,135,128,110,123,99,95,70,52,27,96,71.5,B,1310
10,-3500,-2780,BC,BC,Sixth to Twelfth Dynasties,Denderah,Male,185,182,141,135,111,122,103,97,67,51,30,94,75,B,1500
10,-3500,-2780,BC,BC,Sixth to Twelfth Dynasties,Denderah,Male,186,184,140,135,118,129.5,100,96,69,50,26,96,72,B C,1500
10,-3500,-2780,BC,BC,Sixth to Twelfth Dynasties,Denderah,Male,186,184,133,133.5,120,127.5,99,97,66,46,25,98,72,C D,1400
10,-3500,-2780,BC,BC,Sixth to Twelfth Dynasties,Denderah,Male,180,179,130,131,112,129,99,86,65,52,25,87,,,1305
10,-3500,-2780,BC,BC,Sixth to Twelfth Dynasties,Denderah,Male,185,183,138,134,117,126,99,96,70,54,26,97,71,B C,1455
10,-3500,-2780,BC,BC,Sixth to Twelfth Dynasties,Denderah,Male,192,191,135,131,116,127,107,100,75,56,29,94,73.5,A B,1444
10,-3500,-2780,BC,BC,Sixth to Twelfth Dynasties,Denderah,Male,177,176,134,141,110,119,101,88,72,52,25,87,77,- A,1420
10,-3500,-2780,BC,BC,Sixth to Twelfth Dynasties,Denderah,Male,171,171,136,131,114,121,96,92,70,52,25,96,71.5,B,1300
10,-3500,-2780,BC,BC,Sixth to Twelfth Dynasties,Denderah,Male,183,181,134,136,113,122,100,96,68,49,30,96,72.5,B C,1420
10,-3500,-2780,BC,BC,Sixth to Twelfth Dynasties,Denderah,Male,180,178,142,133,116,125,105,99,76,52,24.5,94,72,A,1500
11,-3500,-2780,BC,BC,Sixth to Twelfth Dynasties,Denderah,Male,188,185,136,133,123,132,106,102,69,51,27,96,73.5,B C,1450
11,-3500,-2780,BC,BC,Sixth to Twelfth Dynasties,Denderah,Male,178,177,129,133,,,,,,,,,,,1300
11,-3500,-2780,BC,BC,Sixth to Twelfth Dynasties,Denderah,Male,178,178,128,132,113,,97,86,62.5,50,30,89,79.5,- A,1280
11,-3500,-2780,BC,BC,Sixth to Twelfth Dynasties,Denderah,Male,174,174,123,132,107,119,94,85,70,51,25,91,73.5,,1200
11,-3500,-2780,BC,BC,Sixth to Twelfth Dynasties,Denderah,Male,179,178,143,133,120,126,102,94,73,55,25,92,74,A,1450
11,-2780,-2560,BC,BC,Twelfth to Fifteenth Dynasties,Hou,Male,179,178,131,143,115,129,98,92,71,53,23,94,73,A,1425
11,-2780,-2560,BC,BC,Twelfth to Fifteenth Dynasties,Hou,Male,183,183,138,140,113,119,102,95,70,53,25,93,74,A B,1505
11,-2780,-2560,BC,BC,Twelfth to Fifteenth Dynasties,Hou,Male,183,181,131,133,114,123,98,92,71,51,24,94,73,A,1360
11,-2780,-2560,BC,BC,Twelfth to Fifteenth Dynasties,Hou,Male,184,182,133,133,111,121,106,100,74,55,25,94,73,A,1385
11,-2780,-2560,BC,BC,Twelfth to Fifteenth Dynasties,Hou,Male,185,182,128,134,120,128,101,103,73,51,24,102,67,D E,1350
11,-2780,-2560,BC,BC,Twelfth to Fifteenth Dynasties,Hou,Male,186,185,134,136,123,133,106,104,81,55,25,98,68,B,1440
11,-2780,-2560,BC,BC,Twelfth to Fifteenth Dynasties,Hou,Male,186,186,134,132,110,123,98,91,69,51,24,93,74,A B,1400
11,-2780,-2560,BC,BC,Twelfth to Fifteenth Dynasties,Hou,Male,176,176,129,130,107,118,99,99,70,49,26,100,69,C,1255
11,-2780,-2560,BC,BC,Twelfth to Fifteenth Dynasties,Hou,Male,186,184,131,140,120,133,102,100,69,50,26,98,71,C,1450
11,-2780,-2560,BC,BC,Twelfth to Fifteenth Dynasties,Hou,Male,184,183,130,129,117,130,95,91,72,57,22,96,69.5,A B,1310
11,-2780,-2560,BC,BC,Twelfth to Fifteenth Dynasties,Hou,Male,191,190,138,143,118,132,99,96,68,50,23,97,69.5,B,1600
11,-2780,-2560,BC,BC,Twelfth to Fifteenth Dynasties,Hou,Male,191,189,126,132,120,131,101,100,67,49,24,99,70,C D,1350
11,-2780,-2560,BC,BC,Twelfth to Fifteenth Dynasties,Hou,Male,183,181,137,146,119,126,99,94,69,52,25,95,72.5,A B,1560
11,-2780,-2560,BC,BC,Twelfth to Fifteenth Dynasties,Hou,Male,183,182,143,142,,,104,96,76,49,23,92,74,A,1575
11,-2780,-2560,BC,BC,Twelfth to Fifteenth Dynasties,Hou,Male,174,172,131,130,117,124,100,93,73,54,25,93,72,A,1260
11,-2780,-2560,BC,BC,Twelfth to Fifteenth Dynasties,Hou,Male,185,184,140,134,120,132,105,100,75,54,27,95,71.5,A B,1475
